# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2093       3.068206741409e-11       5.825770060397e-13      -1.161399326556e-12       0.000000000000e+00       3.332657073362e-16       9.383079211547e-17       5.047760771281e-19 
 2094       3.059748392500e-11       5.808768980683e-13      -1.134205584573e-12       0.000000000000e+00       3.326260257413e-16       9.327476157429e-17       6.187647920580e-19 
 2095       3.051149580089e-11       5.793203629501e-13      -1.107165356792e-12       0.000000000000e+00       3.319878463076e-16       9.271394658523e-17       7.318550292587e-19 
 2096       3.042412543110e-11       5.779062003734e-13      -1.080285855025e-12       0.000000000000e+00       3.313511653419e-16       9.214864726140e-17       8.440178735300e-19 
 2097       3.033539530084e-11       5.766332042467e-13      -1.053574317062e-12       0.000000000000e+00       3.307159791163e-16       9.157916489418e-17       9.552243078611e-19 
 2098       3.024532799136e-11       5.755001626913e-13      -1.027038006697e-12       0.000000000000e+00       3.300822838672e-16       9.100580195472e-17       1.065445213313e-18 
 2099       3.015394618001e-11       5.745058580342e-13      -1.000684213763e-12       0.000000000000e+00       3.294500757959e-16       9.042886209527e-17       1.174651368902e-18 
 2100       3.006127264043e-11       5.736490668001e-13      -9.745202541582e-13       0.000000000000e+00       3.288193510685e-16       8.984865015064e-17       1.282813451479e-18 
 2101       2.996733024260e-11       5.729285597048e-13      -9.485534698792e-13       0.000000000000e+00       3.281901058156e-16       8.926547213962e-17       1.389902035616e-18 
 2102       2.987214195300e-11       5.723431016473e-13      -9.227912290506e-13       0.000000000000e+00       3.275623361324e-16       8.867963526638e-17       1.495887593482e-18 
 2103       2.977573083471e-11       5.718914517025e-13      -8.972409259546e-13       0.000000000000e+00       3.269360380786e-16       8.809144792189e-17       1.600740494734e-18 
 2104       2.967812004754e-11       5.715723631140e-13      -8.719099810619e-13       0.000000000000e+00       3.263112076784e-16       8.750121968534e-17       1.704431006390e-18 
 2105       2.957933284815e-11       5.713845832867e-13      -8.468058410619e-13       0.000000000000e+00       3.256878409204e-16       8.690926132557e-17       1.806929292719e-18 
 2106       2.947939259015e-11       5.713268537792e-13      -8.219359788928e-13       0.000000000000e+00       3.250659337575e-16       8.631588480245e-17       1.908205415119e-18 
 2107       2.937832272422e-11       5.713979102969e-13      -7.973078937721e-13       0.000000000000e+00       3.244454821070e-16       8.572140326834e-17       2.008229331999e-18 
 2108       2.927614679826e-11       5.715964826839e-13      -7.729291112266e-13       0.000000000000e+00       3.238264818504e-16       8.512613106947e-17       2.106970898663e-18 
 2109       2.917288845748e-11       5.719212949165e-13      -7.488071831233e-13       0.000000000000e+00       3.232089288335e-16       8.453038374737e-17       2.204399867194e-18 
 2110       2.906857144450e-11       5.723710650950e-13      -7.249496876990e-13       0.000000000000e+00       3.225928188662e-16       8.393447804030e-17       2.300485886330e-18 
 2111       2.896321959953e-11       5.729445054369e-13      -7.013642295908e-13       0.000000000000e+00       3.219781477223e-16       8.333873188466e-17       2.395198501354e-18 
 2112       2.885685686041e-11       5.736403222695e-13      -6.780584398669e-13       0.000000000000e+00       3.213649111400e-16       8.274346441638e-17       2.488507153970e-18 
 2113       2.874950726281e-11       5.744572160220e-13      -6.550399760560e-13       0.000000000000e+00       3.207531048213e-16       8.214899597237e-17       2.580381182189e-18 
 2114       2.864119494027e-11       5.753938812187e-13      -6.323165221785e-13       0.000000000000e+00       3.201427244321e-16       8.155564809193e-17       2.670789820209e-18 
 2115       2.853194412438e-11       5.764490064716e-13      -6.098957887761e-13       0.000000000000e+00       3.195337656024e-16       8.096374351814e-17       2.759702198300e-18 
 2116       2.842177914487e-11       5.776212744724e-13      -5.877855129423e-13       0.000000000000e+00       3.189262239257e-16       8.037360619932e-17       2.847087342683e-18 
 2117       2.831072442971e-11       5.789093619861e-13      -5.659934583531e-13       0.000000000000e+00       3.183200949597e-16       7.978556129040e-17       2.932914175413e-18 
 2118       2.819880450528e-11       5.803119398427e-13      -5.445274152966e-13       0.000000000000e+00       3.177153742255e-16       7.919993515439e-17       3.017151514266e-18 
 2119       2.808604399644e-11       5.818276729304e-13      -5.233952007039e-13       0.000000000000e+00       3.171120572080e-16       7.861705536374e-17       3.099768072612e-18 
 2120       2.797246762666e-11       5.834552201882e-13      -5.026046581789e-13       0.000000000000e+00       3.165101393558e-16       7.803725070180e-17       3.180732459307e-18 
 2121       2.785810021817e-11       5.851932345982e-13      -4.821636580289e-13       0.000000000000e+00       3.159096160810e-16       7.746085116420e-17       3.260013178568e-18 
 2122       2.774296669203e-11       5.870403631785e-13      -4.620800972950e-13       0.000000000000e+00       3.153104827592e-16       7.688818796030e-17       3.337578629859e-18 
 2123       2.762709206827e-11       5.889952469757e-13      -4.423618997821e-13       0.000000000000e+00       3.147127347295e-16       7.631959351459e-17       3.413397107774e-18 
 2124       2.751050146603e-11       5.910565210577e-13      -4.230170160892e-13       0.000000000000e+00       3.141163672946e-16       7.575540146811e-17       3.487436801915e-18 
 2125       2.739322010365e-11       5.932228145061e-13      -4.040534236400e-13       0.000000000000e+00       3.135213757201e-16       7.519594667986e-17       3.559665796777e-18 
 2126       2.727527359888e-11       5.954926051107e-13      -3.854779701954e-13       0.000000000000e+00       3.129277555433e-16       7.464149432645e-17       3.630066878596e-18 
 2127       2.715668887167e-11       5.978637823738e-13      -3.672928956277e-13       0.000000000000e+00       3.123355034981e-16       7.409202666461e-17       3.698682067553e-18 
 2128       2.703749324784e-11       6.003340814819e-13      -3.494992862578e-13       0.000000000000e+00       3.117446165959e-16       7.354745480326e-17       3.765568391957e-18 
 2129       2.691771415967e-11       6.029012283204e-13      -3.320982291981e-13       0.000000000000e+00       3.111550918181e-16       7.300768947152e-17       3.830783109393e-18 
 2130       2.679737914603e-11       6.055629394617e-13      -3.150908123518e-13       0.000000000000e+00       3.105669261163e-16       7.247264101827e-17       3.894383707002e-18 
 2131       2.667651585255e-11       6.083169221540e-13      -2.984781244125e-13       0.000000000000e+00       3.099801164121e-16       7.194221941164e-17       3.956427901750e-18 
 2132       2.655515203165e-11       6.111608743106e-13      -2.822612548641e-13       0.000000000000e+00       3.093946595972e-16       7.141633423859e-17       4.016973640709e-18 
 2133       2.643331554276e-11       6.140924844980e-13      -2.664412939802e-13       0.000000000000e+00       3.088105525330e-16       7.089489470440e-17       4.076079101328e-18 
 2134       2.631103435240e-11       6.171094319254e-13      -2.510193328237e-13       0.000000000000e+00       3.082277920511e-16       7.037780963225e-17       4.133802691711e-18 
 2135       2.618833653431e-11       6.202093864326e-13      -2.359964632463e-13       0.000000000000e+00       3.076463749526e-16       6.986498746273e-17       4.190203050891e-18 
 2136       2.606525026958e-11       6.233900084797e-13      -2.213737778886e-13       0.000000000000e+00       3.070662980088e-16       6.935633625337e-17       4.245339049103e-18 
 2137       2.594180384678e-11       6.266489491351e-13      -2.071523701789e-13       0.000000000000e+00       3.064875579604e-16       6.885176367819e-17       4.299269788063e-18 
 2138       2.581802566208e-11       6.299838500647e-13      -1.933333343335e-13       0.000000000000e+00       3.059101515182e-16       6.835117702724e-17       4.352054601243e-18 
 2139       2.569394421940e-11       6.333923435206e-13      -1.799177653560e-13       0.000000000000e+00       3.053340753623e-16       6.785448320609e-17       4.403753054142e-18 
 2140       2.556958813047e-11       6.368720523299e-13      -1.669067590371e-13       0.000000000000e+00       3.047593261427e-16       6.736158873543e-17       4.454424944567e-18 
 2141       2.544498611505e-11       6.404205898831e-13      -1.543014119537e-13       0.000000000000e+00       3.041859004788e-16       6.687239975056e-17       4.504130302901e-18 
 2142       2.532016700099e-11       6.440355601237e-13      -1.421028214692e-13       0.000000000000e+00       3.036137949599e-16       6.638682200095e-17       4.552929392386e-18 
 2143       2.519515972436e-11       6.477145575359e-13      -1.303120857325e-13       0.000000000000e+00       3.030430061443e-16       6.590476084975e-17       4.600882709392e-18 
 2144       2.506999332960e-11       6.514551671344e-13      -1.189303036781e-13       0.000000000000e+00       3.024735305602e-16       6.542612127335e-17       4.648050983698e-18 
 2145       2.494469696966e-11       6.552549644524e-13      -1.079585750254e-13       0.000000000000e+00       3.019053647049e-16       6.495080786088e-17       4.694495178760e-18 
 2146       2.481929990606e-11       6.591115155308e-13      -9.739800027815e-14       0.000000000000e+00       3.013385050453e-16       6.447872481380e-17       4.740276491992e-18 
 2147       2.469383150909e-11       6.630223769068e-13      -8.724968072458e-14       0.000000000000e+00       3.007729480175e-16       6.400977594538e-17       4.785456355039e-18 
 2148       2.456832125790e-11       6.669850956028e-13      -7.751471843654e-14       0.000000000000e+00       3.002086900268e-16       6.354386468027e-17       4.830096434053e-18 
 2149       2.444279874062e-11       6.709972091150e-13      -6.819421626929e-14       0.000000000000e+00       2.996457274481e-16       6.308089405402e-17       4.874258629967e-18 
 2150       2.431729365451e-11       6.750562454023e-13      -5.928927786107e-14       0.000000000000e+00       2.990840566250e-16       6.262076671261e-17       4.918005078771e-18 
 2151       2.419183580608e-11       6.791597228750e-13      -5.080100763274e-14       0.000000000000e+00       2.985236738707e-16       6.216338491201e-17       4.961398151787e-18 
 2152       2.406645511117e-11       6.833051503838e-13      -4.273051078730e-14       0.000000000000e+00       2.979645754671e-16       6.170865051768e-17       5.004500455945e-18 
 2153       2.394118159518e-11       6.874900272082e-13      -3.507889330959e-14       0.000000000000e+00       2.974067576656e-16       6.125646500414e-17       5.047374834055e-18 
 2154       2.381604539307e-11       6.917118430454e-13      -2.784726196583e-14       0.000000000000e+00       2.968502166862e-16       6.080672945447e-17       5.090084365087e-18 
 2155       2.369107674960e-11       6.959680779993e-13      -2.103672430323e-14       0.000000000000e+00       2.962949487181e-16       6.035934455987e-17       5.132692364443e-18 
 2156       2.356630601936e-11       7.002562025691e-13      -1.464838864964e-14       0.000000000000e+00       2.957409499194e-16       5.991421061919e-17       5.175262384233e-18 
 2157       2.344176366698e-11       7.045736776379e-13      -8.683364113071e-15       0.000000000000e+00       2.951882164170e-16       5.947122753847e-17       5.217858213551e-18 
 2158       2.331748026719e-11       7.089179544618e-13      -3.142760581389e-15       0.000000000000e+00       2.946367443069e-16       5.903029483045e-17       5.260543878746e-18 
 2159       2.319348650499e-11       7.132864746585e-13       1.972311278146e-15       0.000000000000e+00       2.940865296536e-16       5.859131161414e-17       5.303383643706e-18 
 2160       2.306981317575e-11       7.176766701961e-13       6.660740019249e-15       0.000000000000e+00       2.935375684904e-16       5.815417661432e-17       5.346442010122e-18 
 2161       2.294649118535e-11       7.220859633818e-13       1.092141341701e-14       0.000000000000e+00       2.929898568195e-16       5.771878816110e-17       5.389783717773e-18 
 2162       2.282355155029e-11       7.265117668508e-13       1.475321846831e-14       0.000000000000e+00       2.924433906115e-16       5.728504418946e-17       5.433473744796e-18 
 2163       2.270102539786e-11       7.309514835549e-13       1.815504139217e-14       0.000000000000e+00       2.918981658059e-16       5.685284223874e-17       5.477577307962e-18 
 2164       2.257894396620e-11       7.354025067517e-13       2.112576763021e-14       0.000000000000e+00       2.913541783106e-16       5.642207945225e-17       5.522159862951e-18 
 2165       2.245733631328e-11       7.398623266057e-13       2.366519066992e-14       0.000000000000e+00       2.908114243020e-16       5.599267018262e-17       5.567272279526e-18 
 2166       2.233622242649e-11       7.443288508042e-13       2.577674523035e-14       0.000000000000e+00       2.902699011272e-16       5.556459893916e-17       5.612906256939e-18 
 2167       2.221562006667e-11       7.488000860876e-13       2.746479255800e-14       0.000000000000e+00       2.897296064078e-16       5.513786779761e-17       5.659038607612e-18 
 2168       2.209554705520e-11       7.532740318241e-13       2.873371330551e-14       0.000000000000e+00       2.891905377405e-16       5.471247882675e-17       5.705646054755e-18 
 2169       2.197602127402e-11       7.577486800016e-13       2.958790755530e-14       0.000000000000e+00       2.886526926970e-16       5.428843408837e-17       5.752705232271e-18 
 2170       2.185706066571e-11       7.622220152190e-13       3.003179484323e-14       0.000000000000e+00       2.881160688238e-16       5.386573563729e-17       5.800192684647e-18 
 2171       2.173868323358e-11       7.666920146779e-13       3.006981418228e-14       0.000000000000e+00       2.875806636428e-16       5.344438552130e-17       5.848084866851e-18 
 2172       2.162090704169e-11       7.711566481741e-13       2.970642408614e-14       0.000000000000e+00       2.870464746504e-16       5.302438578117e-17       5.896358144225e-18 
 2173       2.150375021499e-11       7.756138780888e-13       2.894610259294e-14       0.000000000000e+00       2.865134993180e-16       5.260573845066e-17       5.944988792387e-18 
 2174       2.138723093931e-11       7.800616593805e-13       2.779334728883e-14       0.000000000000e+00       2.859817350919e-16       5.218844555645e-17       5.993952997122e-18 
 2175       2.127136746146e-11       7.844979395761e-13       2.625267533169e-14       0.000000000000e+00       2.854511793932e-16       5.177250911816e-17       6.043226854276e-18 
 2176       2.115617808934e-11       7.889206587628e-13       2.432862347476e-14       0.000000000000e+00       2.849218296178e-16       5.135793114833e-17       6.092786369660e-18 
 2177       2.104168119192e-11       7.933277495793e-13       2.202574809027e-14       0.000000000000e+00       2.843936831362e-16       5.094471365242e-17       6.142607458937e-18 
 2178       2.092789519938e-11       7.977171372075e-13       1.934862519315e-14       0.000000000000e+00       2.838667372936e-16       5.053285862877e-17       6.192665947522e-18 
 2179       2.081483860314e-11       8.020867393638e-13       1.630185046461e-14       0.000000000000e+00       2.833409894101e-16       5.012236806860e-17       6.242937570478e-18 
 2180       2.070252995597e-11       8.064344662908e-13       1.289003927588e-14       0.000000000000e+00       2.828164367802e-16       4.971324395597e-17       6.293397972411e-18 
 2181       2.059098787199e-11       8.107582207487e-13       9.117826711782e-15       0.000000000000e+00       2.822930766731e-16       4.930548826782e-17       6.344022707365e-18 
 2182       2.048023102679e-11       8.150558980068e-13       4.989867594422e-15       0.000000000000e+00       2.817709063324e-16       4.889910297391e-17       6.394787238721e-18 
 2183       2.037027815749e-11       8.193253858349e-13       5.108365068444e-16       0.000000000000e+00       2.812499229763e-16       4.849409003680e-17       6.445666939087e-18 
 2184       2.026114806280e-11       8.235645644952e-13      -4.314572183324e-15       0.000000000000e+00       2.807301237977e-16       4.809045141189e-17       6.496637090200e-18 
 2185       2.015285960307e-11       8.277713067333e-13      -9.481644300218e-15       0.000000000000e+00       2.802115059636e-16       4.768818904734e-17       6.547672882819e-18 
 2186       2.004543170040e-11       8.319434777698e-13      -1.498564583608e-14       0.000000000000e+00       2.796940666155e-16       4.728730488410e-17       6.598749416620e-18 
 2187       1.993888333866e-11       8.360789352923e-13      -2.082182292761e-14       0.000000000000e+00       2.791778028694e-16       4.688780085586e-17       6.649841700094e-18 
 2188       1.983323356360e-11       8.401755294463e-13      -2.698540183232e-14       0.000000000000e+00       2.786627118156e-16       4.648967888909e-17       6.700924650441e-18 
 2189       1.972850148288e-11       8.442311028268e-13      -3.347158890484e-14       0.000000000000e+00       2.781487905185e-16       4.609294090296e-17       6.751973093466e-18 
 2190       1.962470626619e-11       8.482434904701e-13      -4.027557057334e-14       0.000000000000e+00       2.776360360170e-16       4.569758880936e-17       6.802961763476e-18 
 2191       1.952186714523e-11       8.522105198451e-13      -4.739251331580e-14       0.000000000000e+00       2.771244453241e-16       4.530362451290e-17       6.853865303175e-18 
 2192       1.942000341389e-11       8.561300108447e-13      -5.481756363641e-14       0.000000000000e+00       2.766140154270e-16       4.491104991087e-17       6.904658263559e-18 
 2193       1.931913442821e-11       8.599997757777e-13      -6.254584804187e-14       0.000000000000e+00       2.761047432872e-16       4.451986689322e-17       6.955315103815e-18 
 2194       1.921927960652e-11       8.638176193597e-13      -7.057247301781e-14       0.000000000000e+00       2.755966258400e-16       4.413007734257e-17       7.005810191212e-18 
 2195       1.912045842948e-11       8.675813387052e-13      -7.889252500505e-14       0.000000000000e+00       2.750896599951e-16       4.374168313419e-17       7.056117801000e-18 
 2196       1.902269044016e-11       8.712887233186e-13      -8.750107037600e-14       0.000000000000e+00       2.745838426360e-16       4.335468613597e-17       7.106212116308e-18 
 2197       1.892599524407e-11       8.749375550860e-13      -9.639315541100e-14       0.000000000000e+00       2.740791706204e-16       4.296908820841e-17       7.156067228033e-18 
 2198       1.883039250930e-11       8.785256082668e-13      -1.055638062747e-13       0.000000000000e+00       2.735756407798e-16       4.258489120462e-17       7.205657134741e-18 
 2199       1.873590196651e-11       8.820506494848e-13      -1.150080289922e-13       0.000000000000e+00       2.730732499198e-16       4.220209697029e-17       7.254955742564e-18 
 2200       1.864254340903e-11       8.855104377200e-13      -1.247208094259e-13       0.000000000000e+00       2.725719948197e-16       4.182070734369e-17       7.303936865091e-18 
 2201       1.855033669296e-11       8.889027243001e-13      -1.346971132511e-13       0.000000000000e+00       2.720718722328e-16       4.144072415564e-17       7.352574223267e-18 
 2202       1.845930173718e-11       8.922252528920e-13      -1.449318859331e-13       0.000000000000e+00       2.715728788862e-16       4.106214922950e-17       7.400841445288e-18 
 2203       1.836945852345e-11       8.954757594929e-13      -1.554200527030e-13       0.000000000000e+00       2.710750114808e-16       4.068498438116e-17       7.448712066498e-18 
 2204       1.828082386814e-11       8.986522324718e-13      -1.661562747851e-13       0.000000000000e+00       2.705782668216e-16       4.030924308099e-17       7.496155458188e-18 
 2205       1.819340171386e-11       9.017536945960e-13      -1.771342163564e-13       0.000000000000e+00       2.700826422100e-16       3.993498552435e-17       7.543124584661e-18 
 2206       1.810719277347e-11       9.047794261817e-13      -1.883472726705e-13       0.000000000000e+00       2.695881350539e-16       3.956228379399e-17       7.589568164641e-18 
 2207       1.802219775255e-11       9.077287055141e-13      -1.997888133359e-13       0.000000000000e+00       2.690947427380e-16       3.919121021954e-17       7.635434734779e-18 
 2208       1.793841734939e-11       9.106008088457e-13      -2.114521822855e-13       0.000000000000e+00       2.686024626232e-16       3.882183737772e-17       7.680672649447e-18 
 2209       1.785585225501e-11       9.133950103937e-13      -2.233306977476e-13       0.000000000000e+00       2.681112920469e-16       3.845423809267e-17       7.725230080537e-18 
 2210       1.777450315308e-11       9.161105823384e-13      -2.354176522157e-13       0.000000000000e+00       2.676212283229e-16       3.808848543621e-17       7.769055017251e-18 
 2211       1.769437071996e-11       9.187467948210e-13      -2.477063124194e-13       0.000000000000e+00       2.671322687413e-16       3.772465272810e-17       7.812095265899e-18 
 2212       1.761545562469e-11       9.213029159411e-13      -2.601899192939e-13       0.000000000000e+00       2.666444105686e-16       3.736281353631e-17       7.854298449698e-18 
 2213       1.753775852893e-11       9.237782117552e-13      -2.728616879513e-13       0.000000000000e+00       2.661576510476e-16       3.700304167732e-17       7.895612008559e-18 
 2214       1.746128008701e-11       9.261719462745e-13      -2.857148076503e-13       0.000000000000e+00       2.656719873971e-16       3.664541121637e-17       7.935983198889e-18 
 2215       1.738602094587e-11       9.284833814625e-13      -2.987424417665e-13       0.000000000000e+00       2.651874168125e-16       3.628999646775e-17       7.975359093384e-18 
 2216       1.731198174507e-11       9.307117772331e-13      -3.119377277632e-13       0.000000000000e+00       2.647039364651e-16       3.593687199506e-17       8.013686580826e-18 
 2217       1.723916311676e-11       9.328563914488e-13      -3.252937771612e-13       0.000000000000e+00       2.642215435025e-16       3.558611261147e-17       8.050912365874e-18 
 2218       1.716756568571e-11       9.349164799182e-13      -3.388036755095e-13       0.000000000000e+00       2.637402350484e-16       3.523779338005e-17       8.086982968864e-18 
 2219       1.709719006924e-11       9.368912963941e-13      -3.524604823555e-13       0.000000000000e+00       2.632600082025e-16       3.489198961396e-17       8.121844725601e-18 
 2220       1.702803687726e-11       9.387800925714e-13      -3.662572312151e-13       0.000000000000e+00       2.627808600406e-16       3.454877687681e-17       8.155443787157e-18 
 2221       1.696010671222e-11       9.405821180852e-13      -3.801869295437e-13       0.000000000000e+00       2.623027876147e-16       3.420823098287e-17       8.187726119665e-18 
 2222       1.689340016910e-11       9.422966205084e-13      -3.942425587055e-13       0.000000000000e+00       2.618257879524e-16       3.387042799735e-17       8.218637504113e-18 
 2223       1.682791783545e-11       9.439228453498e-13      -4.084170739450e-13       0.000000000000e+00       2.613498580576e-16       3.353544423673e-17       8.248123536142e-18 
 2224       1.676366029129e-11       9.454600360522e-13      -4.227034043562e-13       0.000000000000e+00       2.608749949099e-16       3.320335626895e-17       8.276129625838e-18 
 2225       1.670062810918e-11       9.469074339898e-13      -4.370944528539e-13       0.000000000000e+00       2.604011954651e-16       3.287424091376e-17       8.302600997531e-18 
 2226       1.663882185417e-11       9.482642784668e-13      -4.515830961434e-13       0.000000000000e+00       2.599284566544e-16       3.254817524294e-17       8.327482689587e-18 
 2227       1.657824208378e-11       9.495298067148e-13      -4.661621846908e-13       0.000000000000e+00       2.594567753852e-16       3.222523658059e-17       8.350719554207e-18 
 2228       1.651888934799e-11       9.507032538908e-13      -4.808245426940e-13       0.000000000000e+00       2.589861485405e-16       3.190550250341e-17       8.372256257217e-18 
 2229       1.646076418928e-11       9.517838530755e-13      -4.955629680523e-13       0.000000000000e+00       2.585165729791e-16       3.158905084098e-17       8.392037277868e-18 
 2230       1.640386714252e-11       9.527708352706e-13      -5.103702323370e-13       0.000000000000e+00       2.580480455355e-16       3.127595967601e-17       8.410006908630e-18 
 2231       1.634819873505e-11       9.536634293974e-13      -5.252390807618e-13       0.000000000000e+00       2.575805630200e-16       3.096630734462e-17       8.426109254986e-18 
 2232       1.629375948663e-11       9.544608622942e-13      -5.401622321531e-13       0.000000000000e+00       2.571141222183e-16       3.066017243665e-17       8.440288235228e-18 
 2233       1.624054990941e-11       9.551623587143e-13      -5.551323789201e-13       0.000000000000e+00       2.566487198921e-16       3.035763379586e-17       8.452487580255e-18 
 2234       1.618857050794e-11       9.557671413243e-13      -5.701421870256e-13       0.000000000000e+00       2.561843527784e-16       3.005877052028e-17       8.462650833361e-18 
 2235       1.613782177917e-11       9.562744307016e-13      -5.851842959558e-13       0.000000000000e+00       2.557210175897e-16       2.976366196244e-17       8.470721350040e-18 
 2236       1.608830421241e-11       9.566834453324e-13      -6.002513186910e-13       0.000000000000e+00       2.552587110143e-16       2.947238772964e-17       8.476642297774e-18 
 2237       1.604001828934e-11       9.569934016100e-13      -6.153358416758e-13       0.000000000000e+00       2.547974297158e-16       2.918502768427e-17       8.480356655831e-18 
 2238       1.599296448397e-11       9.572035138320e-13      -6.304304247893e-13       0.000000000000e+00       2.543371703334e-16       2.890166194401e-17       8.481807215060e-18 
 2239       1.594714326266e-11       9.573129941990e-13      -6.455276013157e-13       0.000000000000e+00       2.538779294814e-16       2.862237088217e-17       8.480936577686e-18 
 2240       1.590255508409e-11       9.573210528120e-13      -6.606198779146e-13       0.000000000000e+00       2.534197037498e-16       2.834723512793e-17       8.477687157106e-18 
 2241       1.585920039926e-11       9.572268976704e-13      -6.756997345908e-13       0.000000000000e+00       2.529624897040e-16       2.807633556661e-17       8.472001177684e-18 
 2242       1.581707965146e-11       9.570297346703e-13      -6.907596246655e-13       0.000000000000e+00       2.525062838845e-16       2.780975333998e-17       8.463820674545e-18 
 2243       1.577619097447e-11       9.567290194140e-13      -7.057924173119e-13       0.000000000000e+00       2.520510830198e-16       2.754754622343e-17       8.453106718774e-18 
 2244       1.573652327076e-11       9.563252144417e-13      -7.207927283811e-13       0.000000000000e+00       2.515968846662e-16       2.728967758866e-17       8.439897230547e-18 
 2245       1.569806308809e-11       9.558190369384e-13      -7.357555982033e-13       0.000000000000e+00       2.511436865722e-16       2.703608697787e-17       8.424249542931e-18 
 2246       1.566079691714e-11       9.552112073743e-13      -7.506760497919e-13       0.000000000000e+00       2.506914864659e-16       2.678671368451e-17       8.406221211001e-18 
 2247       1.562471119141e-11       9.545024495089e-13      -7.655490888239e-13       0.000000000000e+00       2.502402820550e-16       2.654149675289e-17       8.385870012093e-18 
 2248       1.558979228724e-11       9.536934903945e-13      -7.803697036210e-13       0.000000000000e+00       2.497900710271e-16       2.630037497797e-17       8.363253946055e-18 
 2249       1.555602652362e-11       9.527850603808e-13      -7.951328651303e-13       0.000000000000e+00       2.493408510494e-16       2.606328690502e-17       8.338431235505e-18 
 2250       1.552340016223e-11       9.517778931183e-13      -8.098335269056e-13       0.000000000000e+00       2.488926197688e-16       2.583017082937e-17       8.311460326082e-18 
 2251       1.549189940733e-11       9.506727255625e-13      -8.244666250879e-13       0.000000000000e+00       2.484453748118e-16       2.560096479607e-17       8.282399886699e-18 
 2252       1.546151040566e-11       9.494702979775e-13      -8.390270783861e-13       0.000000000000e+00       2.479991137842e-16       2.537560659966e-17       8.251308809799e-18 
 2253       1.543221924645e-11       9.481713539403e-13      -8.535097880586e-13       0.000000000000e+00       2.475538342718e-16       2.515403378383e-17       8.218246211607e-18 
 2254       1.540401196127e-11       9.467766403446e-13      -8.679096378935e-13       0.000000000000e+00       2.471095338396e-16       2.493618364116e-17       8.183271432385e-18 
 2255       1.537687452404e-11       9.452869074046e-13      -8.822214941896e-13       0.000000000000e+00       2.466662100322e-16       2.472199321280e-17       8.146444036683e-18 
 2256       1.535079285089e-11       9.437029086591e-13      -8.964402057376e-13       0.000000000000e+00       2.462238603737e-16       2.451139928823e-17       8.107823813597e-18 
 2257       1.532575280016e-11       9.420254009752e-13      -9.105606038008e-13       0.000000000000e+00       2.457824823676e-16       2.430433840493e-17       8.067470777016e-18 
 2258       1.530174017229e-11       9.402551445525e-13      -9.245775020958e-13       0.000000000000e+00       2.453420734968e-16       2.410074684808e-17       8.025445165884e-18 
 2259       1.527874070974e-11       9.383929029268e-13      -9.384856967736e-13       0.000000000000e+00       2.449026312236e-16       2.390056065033e-17       7.981807444448e-18 
 2260       1.525674009700e-11       9.364394429743e-13      -9.522799664004e-13       0.000000000000e+00       2.444641529897e-16       2.370371559143e-17       7.936618302511e-18 
 2261       1.523572396042e-11       9.343955349152e-13      -9.659550719385e-13       0.000000000000e+00       2.440266362161e-16       2.351014719802e-17       7.889938655690e-18 
 2262       1.521567786822e-11       9.322619523178e-13      -9.795057567273e-13       0.000000000000e+00       2.435900783030e-16       2.331979074327e-17       7.841829645667e-18 
 2263       1.519658733039e-11       9.300394721024e-13      -9.929267464638e-13       0.000000000000e+00       2.431544766299e-16       2.313258124663e-17       7.792352640443e-18 
 2264       1.517843779863e-11       9.277288745451e-13      -1.006212749184e-12       0.000000000000e+00       2.427198285557e-16       2.294845347355e-17       7.741569234590e-18 
 2265       1.516121466628e-11       9.253309432822e-13      -1.019358455243e-12       0.000000000000e+00       2.422861314185e-16       2.276734193516e-17       7.689541249509e-18 
 2266       1.514490326827e-11       9.228464653133e-13      -1.032358537297e-12       0.000000000000e+00       2.418533825353e-16       2.258918088799e-17       7.636330733678e-18 
 2267       1.512948888102e-11       9.202762310062e-13      -1.045207650284e-12       0.000000000000e+00       2.414215792025e-16       2.241390433367e-17       7.581999962911e-18 
 2268       1.511495672239e-11       9.176210340999e-13      -1.057900431403e-12       0.000000000000e+00       2.409907186957e-16       2.224144601869e-17       7.526611440609e-18 
 2269       1.510129195163e-11       9.148816717092e-13      -1.070431500096e-12       0.000000000000e+00       2.405607982693e-16       2.207173943405e-17       7.470227898012e-18 
 2270       1.508847966929e-11       9.120589443282e-13      -1.082795458031e-12       0.000000000000e+00       2.401318151571e-16       2.190471781498e-17       7.412912294457e-18 
 2271       1.507650491717e-11       9.091536558347e-13      -1.094986889079e-12       0.000000000000e+00       2.397037665718e-16       2.174031414069e-17       7.354727817627e-18 
 2272       1.506535267821e-11       9.061666134935e-13      -1.107000359298e-12       0.000000000000e+00       2.392766497051e-16       2.157846113404e-17       7.295737883808e-18 
